time,open,high,low,close,spread,f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,h1_trend_sma20,h1_trend_sma50,h1_slope5,h1_rsi14,h1_atr_ratio,h1_dist_sma20,h1_dist_sma50,h4_trend_sma20,h4_trend_sma50,h4_slope5,h4_rsi14,h4_atr_ratio,h4_dist_sma20,h4_dist_sma50,entry_class
2020-01-02 13:55:00,1522.05,1522.18,1521.33,1521.93,21,0.705882,-0.552941,0.141176,-0.041522,-0.474879,-0.135215,1.74359,-1.416667,0.570093,0.0,-1.563269,0.992422,-0.344384,0.15934,0.411765,-0.43685,1.102526,0.794393,0.565217,6.083333,-0.178797,0.22549019579396157,0.1447368418507815,0.5700934578906772,0.7495721361913747,0.728336003010133,1.1649331349734757,0.9153046060504191,4.3684992561494695,1.6433878154084276,0.9569093608708497,0.0904123797313634,-0.21983678024348818,43.68499256149185,-0.2588190451025208,-0.587785252292473,-0.093193,1.178929,0.074625,48.164,0.412134,-0.017483,0.221699,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:00:00,1521.92,1522.02,1521.52,1521.62,23,0.2,0.0,0.6,-0.48,0.0,-0.30774,1.075269,-1.583333,0.273585,0.0,-0.587085,-0.267807,-2.073311,1.319536,-0.6,-0.801858,-0.411765,0.471698,2.384615,0.666667,-0.630736,0.1018518515917769,0.0730994150035893,0.27358490563448856,0.5265594544887207,0.6123721774066205,-1.2786377706210368,0.47678018565475067,3.0340557268963315,1.040247677792676,1.6687306497935983,0.20350054478547785,-0.24569720476590895,49.845201227587445,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:05:00,1521.61,1522.09,1521.61,1522.07,22,0.958333,0.041667,0.958333,0.918403,0.001736,-0.189247,0.964824,-0.083333,0.698113,0.96,0.532778,-0.273897,1.614469,3.138823,0.916667,-0.645161,-0.602151,0.45283,1.451613,0.043478,0.726626,0.12716762980402618,-0.053030303233511544,0.6981132074812049,0.5139305236687902,0.7354893863498976,-0.1720430107160224,1.0967741933125037,3.5913978486896942,1.9999999995695432,0.6881720428631117,0.3082828825066761,-0.23469387767700245,47.311827946814724,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:10:00,1522.09,1522.35,1521.62,1522.27,22,0.890411,-0.534247,0.246575,0.219553,-0.402515,0.119878,1.345622,0.916667,0.886792,0.0,1.221002,0.307864,0.669643,0.882711,0.780822,0.363914,-0.620795,0.688679,0.444444,3.055556,0.247635,0.08116883090466542,0.04109589018855231,0.8867924527464359,0.6194968552873764,0.7765197490916057,-0.042813455648288694,1.5840978589881418,4.40978593177763,2.418960244130258,0.2568807338902189,0.167071217896686,-0.22475106698501734,47.094801213160395,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:15:00,1522.27,1522.68,1522.03,1522.04,18,0.015385,0.615385,0.353846,-0.348402,0.397633,0.179381,1.015625,-0.416667,0.525926,-0.890411,-0.898076,0.106785,-0.894394,1.545795,-0.969231,0.680412,-1.051546,0.481481,1.15,1.826087,-0.365135,0.09075907563462615,-0.08064516145264405,0.5259259258869422,0.703610528704861,0.684195681619592,-0.041237113393520694,1.1340206183227566,4.618556700078537,1.8556701027098377,0.7216494843875497,0.25065651048924575,-0.18816805771737855,37.113402054202375,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:20:00,1522.03,1522.23,1521.93,1522.06,20,0.433333,0.233333,0.1,0.043333,0.21,0.174487,0.508475,1.083333,0.465517,0.461538,0.189627,-0.202888,0.080603,1.062359,-0.133333,-0.923754,-0.656891,0.258621,0.086957,9.0,0.091769,0.111486486197244,-2.2388058074085393e-10,0.4655172413391153,0.6260785399908312,0.69018330185736,0.2668621700329463,1.4164222870993461,4.639296186730807,1.8885630494653283,1.2727272724662213,0.12961881103952377,-0.17813501737131998,41.05571846664447,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:25:00,1522.04,1522.47,1522.02,1522.43,21,0.911111,0.044444,0.866667,0.78963,0.005926,0.10303,0.833333,1.416667,0.766355,0.0,0.413223,-0.084626,1.347067,1.261348,0.822222,-0.424242,-0.808081,0.420561,18.5,0.153846,0.767097,0.13722397448198875,0.15822784785126776,0.7663551401153297,0.5859327691137958,0.8966242596147884,1.6363636360333382,0.4444444443546941,4.262626261765204,2.2424242419713902,0.5050505049484534,-0.04720562414125651,-0.1579791501031308,42.424242415670086,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:30:00,1522.43,1522.62,1522.32,1522.51,19,0.633333,-0.0,0.266667,0.168889,-0.0,0.174749,0.56338,1.583333,0.839623,0.0,0.181553,0.211984,0.434189,1.465713,0.266667,-0.120516,-0.783357,0.283019,0.216216,2.75,0.273236,0.1521739127599152,0.3296296292609091,0.8396226414301817,0.6904983409615423,0.9185414740611489,0.8837876612285848,0.7230989955503697,3.11334289750931,2.3701578187492203,0.3414634145656934,-0.23780743846275532,-0.1448901976686482,38.163558098502335,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:35:00,1522.51,1522.79,1522.51,1522.64,21,0.464286,0.535714,0.464286,0.215561,0.28699,0.332374,0.658824,2.083333,0.825581,0.0,0.159064,-0.092819,0.790225,0.324834,-0.071429,0.342446,-1.168345,0.325581,1.625,1.153846,0.441923,0.17371601179962948,0.27669902867379326,0.8255813952529777,0.8105197255994964,0.9547329262509757,0.7453237408572659,0.705035971081247,2.9208633087641194,2.638848920331987,0.08057553955203783,-0.22819748195276823,-0.1389136685010285,42.302158264858335,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:40:00,1522.64,1523.17,1522.62,1523.03,21,0.745455,0.218182,0.709091,0.528595,0.063471,0.427557,1.654135,2.083333,0.887097,0.0,0.598145,0.265384,2.137049,1.475852,0.490909,0.755682,-1.193182,0.443548,3.0,0.410256,0.850909,0.23184357513280007,0.3114754094369687,0.8870967741219284,0.8507669369350292,1.0721261279023846,1.9687499996083246,1.9289772723435465,2.505681817683281,3.380681817509304,-0.4772727271777894,-0.11750064807177352,-0.11839106384575238,41.76136362805499,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:45:00,1523.03,1523.21,1522.74,1523.09,17,0.744681,-0.361702,0.12766,0.095066,-0.315527,0.392085,1.189873,2.083333,0.89916,0.0,0.501523,-0.199968,0.316468,1.729691,0.489362,0.085236,-0.894977,0.394958,0.153846,6.833333,0.122134,0.15714285681426732,0.49999999942857143,0.8991596637898919,0.8706126110549327,1.0132690520794578,2.19482496148029,2.4718417041911502,3.4094368333673373,3.750380516704265,0.17047184166870602,0.006331569574496099,-0.16803849577869823,36.22526635453002,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:50:00,1523.09,1523.61,1523.09,1523.22,22,0.25,0.75,0.25,0.0625,0.5625,0.389583,1.3,2.083333,0.697674,0.0,0.586806,0.244154,0.843778,0.453309,-0.5,0.833333,-1.208333,0.403101,2.166667,3.0,0.279113,0.18641114949093052,0.49999999948275853,0.697674418550658,0.8279769521541596,1.0004965452932555,1.6458333329902575,3.333333332638934,3.791666665876331,3.54166666592866,-0.020833333328972612,0.14771373627959195,-0.140686939106777,45.83333332378143,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 14:55:00,1523.22,1523.29,1523.03,1523.08,23,0.192308,0.076923,0.538462,-0.434911,0.035503,0.224251,0.571429,0.083333,0.518182,-0.5,-0.148464,-0.244089,-0.815348,1.593087,-0.615385,-0.670659,-0.859281,0.236364,1.076923,0.857143,-0.466942,0.13763066170984362,0.34946236504326034,0.5181818181346957,0.7050053001584152,0.885646793469483,1.1946107781925202,2.1167664666220514,3.185628741847038,3.080838322707427,1.1107784428808312,-0.07090595990973103,-0.13717385704051965,48.203592804264964,-0.4999999999999997,-0.587785252292473,0.205893,1.469365,0.226987,51.8675,0.321204,0.03625,0.259276,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:00:00,1523.08,1523.75,1522.99,1523.19,22,0.263158,0.618421,0.144737,0.038089,0.528913,0.061127,1.688889,1.083333,0.504425,2.923077,1.122888,1.228009,0.860931,1.649428,-0.473684,0.276056,-0.492958,0.672566,0.785714,5.909091,0.232212,0.20545454509539085,0.3541666661327483,0.5044247787165187,0.5734270051339575,0.8910723269963006,1.0845070420395295,1.8140845066845974,3.2732394359742845,3.0957746472770538,0.8281690139208588,0.053461449796518457,-0.07380834372101952,43.38028168158477,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:05:00,1523.19,1523.48,1522.68,1523.27,20,0.7375,-0.375,0.1,0.07375,-0.3375,0.065532,1.59204,1.416667,0.551402,0.0,1.261908,-0.369285,1.020036,0.226132,0.475,-0.53617,0.615603,0.747664,0.727273,9.0,0.10009,0.24814814776015837,0.3461538455958464,0.5514018691073019,0.5246694886528388,0.8871758195105905,0.47659574458621373,2.442553191004289,3.5347517723475637,2.660992907272763,0.9531914891724275,0.14690052620983352,-0.07178217838893064,39.71631204884964,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:10:00,1523.37,1524.17,1523.27,1523.56,22,0.322222,0.566667,0.211111,0.068025,0.447037,0.16349,1.538462,1.583333,0.590604,0.0,1.430206,0.157878,2.034894,1.362211,-0.355556,0.789262,-1.108725,0.604027,3.625,3.736842,0.226442,0.3619402980571662,0.32716049321436236,0.5906040268059167,0.548810224876579,0.9728723387866829,0.8832214763441114,2.8187919457789152,4.115436240837319,3.0630872477461994,0.35704697979876515,0.4480487551410408,-0.009176752412180078,41.34228187142409,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:15:00,1523.56,1524.55,1523.26,1524.55,18,1.0,-0.232558,0.767442,0.767442,-0.054083,0.561017,1.897059,2.083333,1.0,0.0,2.390261,0.440624,3.399249,2.638548,1.0,0.644068,-0.983051,0.68984,3.413793,0.30303,1.044715,0.3850931673170126,0.41954022956792814,0.9999999999465241,0.714001965286581,1.1867485898626848,2.254237287753336,3.5932203383737504,3.9661016942427896,4.288135592493377,-0.644067796500788,0.6496634811373214,0.10720892180501718,30.508474571099452,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:20:00,1524.63,1525.25,1524.32,1524.74,16,0.451613,0.215054,0.11828,0.053417,0.189617,0.724823,0.992,2.083333,0.801556,0.0,1.184271,0.19204,0.758504,2.297022,-0.096774,1.158392,-2.713948,0.361868,0.191919,7.454545,0.158835,0.3847352021063186,0.422222221914767,0.8015564202022727,0.7973868156515712,1.0999979213245707,2.7470449168031394,3.690307327994427,4.28605200874672,4.004728131724982,-0.31442080373055464,0.6034905084959197,0.13997736193660626,26.47754136677594,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,2
2020-01-02 15:25:00,1524.73,1524.94,1523.84,1524.24,19,0.363636,-0.172727,0.445455,-0.283471,-0.095785,0.490236,1.122449,0.083333,0.607004,-1.182796,-1.493675,-0.0774,-1.532179,2.089004,-0.272727,-0.487093,-0.911336,0.428016,2.631579,1.244898,-0.534178,0.3160919536946599,0.26851851830505,0.6070038910269586,0.8028534370585851,0.892642685050349,1.6498316495722882,2.5140291803005956,3.0639730634915967,2.718294051200202,1.5869809200648268,0.5539996070699378,0.20552022707511908,29.85409651607127,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:30:00,1524.14,1524.74,1523.05,1524.45,18,0.828402,-0.473373,0.183432,0.151955,-0.386541,0.199806,1.601896,1.083333,0.636364,1.536364,2.638305,0.189353,0.61354,2.00385,0.656805,-0.693204,0.285437,0.768182,0.42,4.451613,0.226598,0.3256130787041127,0.27876106174015103,0.6363636363347389,0.6816413158546567,0.8991947091949883,1.6038834949276501,1.9300970871163197,3.2485436888788457,2.48737864043872,1.0873786406287949,0.4836486660267867,0.3930213684135426,24.466019414149276,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:35:00,1524.46,1525.16,1524.34,1525.05,21,0.865854,-0.012195,0.719512,0.622992,-0.003421,0.093158,0.654691,1.416667,0.909091,0.0,0.578795,-0.012008,1.470101,0.993541,0.731707,-0.118088,-1.692596,0.372727,2.857143,0.389831,0.788823,0.3358974355973483,0.32014388471507516,0.909090909049568,0.7174861454704219,0.9849410426585838,1.9550140578502413,2.571696344554712,4.093720711739935,3.109653232956262,0.26241799434237234,0.4100829302076092,0.4388974294017318,27.55388940594283,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:40:00,1525.07,1525.85,1525.05,1525.65,22,0.75,0.225,0.725,0.54375,0.061875,0.329633,0.704846,1.583333,0.928571,0.0,0.502689,-0.01635,1.48807,0.021976,0.5,0.864816,-2.506714,0.285714,1.0,0.37931,0.747259,0.35520361963861047,0.33818770210262494,0.9285714285383291,0.8246753246408787,1.0449619691415395,1.3786929273116393,3.0456580121517782,5.051029542786813,3.722470903740999,-0.5013428826588298,0.23992986181333498,0.49800176996256007,27.573858546229367,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:45:00,1525.65,1526.03,1525.65,1525.93,20,0.736842,0.263158,0.736842,0.542936,0.069252,0.568944,0.344671,2.083333,0.966443,0.0,0.111415,-0.040249,0.639904,0.771517,0.473684,0.223602,-3.229814,0.127517,0.466667,0.357143,0.72558,0.3599562360603903,0.28991596618742577,0.966442952987734,0.9347017635252103,1.0183800110089685,1.478260869381593,3.540372670367688,4.795031055304937,4.037267080243661,-0.09937888197542066,-0.24118506257835493,0.5018656713615828,24.84472049380715,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:50:00,1525.93,1527.81,1525.83,1527.71,18,0.949495,-0.0,0.89899,0.853586,-0.0,0.815748,2.146341,2.083333,0.978992,0.0,2.38204,0.212055,2.63643,2.253324,0.89899,1.962205,-1.64252,0.415966,6.357143,0.11236,1.010392,0.3926174494547422,0.3740554154850302,0.9789915966181075,0.9580019927147235,1.1827425347511886,3.8251968499719733,4.982677164804932,5.996850393039648,5.544881889152383,-1.8519685037328841,0.08282499817423972,0.6742248467696419,19.842519682851577,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 15:55:00,1527.71,1529.01,1527.7,1528.04,16,0.259542,0.732824,0.251908,0.065381,0.54822,0.831315,1.316583,2.083333,0.792291,0.0,0.917342,-0.137176,0.477512,2.047508,-0.480916,1.240768,-2.74003,0.280514,0.185393,2.969697,0.245548,0.39727126785613887,0.4999999998421053,0.7922912205397771,0.9125752567152062,1.0997098133926295,3.7119645490990694,4.93205317526543,6.203840472032012,5.542097488348494,-0.23781388476124593,0.19651774203314276,0.7618737797700681,16.543574592085367,-0.7071067811865471,-0.587785252292473,0.642299,1.807979,0.221559,56.7112,0.32794,0.114143,0.321962,1.177735,5.992488,-0.076167,68.6131,-0.013262,0.286561,1.47535,1
2020-01-02 16:00:00,1528.04,1528.74,1527.16,1528.45,19,0.816456,-0.373418,0.259494,0.211865,-0.276518,0.739315,1.41387,2.083333,0.858586,0.0,1.147716,0.197774,0.631229,0.132002,0.632911,-0.258904,-1.447945,0.39899,1.242424,2.853659,0.292475,0.4016897079473972,0.49999999985,0.8585858585641922,0.876622891907359,1.0525277938072388,3.2602739722901672,4.689041095440828,6.127397259686452,5.178082191284332,0.5369863013183138,0.4530069835913968,0.8687282405006265,18.219178080444564,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:05:00,1528.45,1528.49,1527.34,1527.87,21,0.46087,-0.426087,0.504348,-0.271909,-0.211191,0.41756,0.87619,0.083333,0.660714,-0.727848,-0.540156,-0.429295,-0.777104,1.418818,-0.078261,-0.469981,-1.364751,0.342262,1.414634,0.982759,-0.344945,0.34460431637661026,0.35427135665510523,0.6607142856945817,0.7705304549328504,0.9158486365071519,2.0064557777396828,3.000645577520819,4.916720464371401,4.356358940858565,1.0303421561367772,0.1247385486928001,0.9462733071913862,18.97998708672844,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:10:00,1527.87,1528.34,1527.34,1527.64,20,0.3,0.17,0.23,-0.161,0.1309,-0.027591,0.664452,-0.916667,0.569182,0.0,-0.396067,-0.009466,-0.230653,0.573307,-0.4,-0.596313,-0.160203,0.314465,0.396552,3.347826,-0.165099,0.3147100422714919,0.2756232685691573,0.5691823899192511,0.6961608447260083,0.846052861397809,1.5219326127062573,2.581055308098357,4.565797838118772,4.08518753936947,1.219326128308399,-0.024932838267448854,0.938290164044409,17.800381435160524,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:15:00,1527.64,1527.87,1527.13,1527.63,18,0.675676,-0.364865,0.013514,-0.004383,-0.359934,-0.145629,0.587302,-1.583333,0.265957,0.0,-0.21855,-0.047028,-0.021821,0.494571,0.351351,-0.777281,0.026803,0.393617,0.043478,73.0,-0.010374,0.31142857126629475,0.25449101782854766,0.2659574467943807,0.4986180408027378,0.8115797811373209,-0.07147415442877551,3.0287172939222065,4.458200382498935,4.0918953410512575,1.2329291638973934,-0.2756761790879396,0.8940675914214289,16.081684746489117,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:20:00,1527.63,1528.03,1527.27,1527.48,15,0.276316,0.25,0.197368,-0.142832,0.200658,-0.196523,0.680089,-2.083333,0.217391,0.0,-0.234699,-0.023122,-0.381332,0.35498,-0.447368,-0.414681,-0.126207,0.47205,15.0,4.066667,-0.162288,0.28571428555393596,-0.06725146214014965,0.21739130433428053,0.35084371368263745,0.7646256623604649,-0.504829362478589,2.731487443411179,4.011590469696363,3.9935608496078565,1.379265936771969,-0.3812222601189156,0.8407453059717376,13.522215066392096,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:25:00,1527.48,1527.85,1527.14,1527.63,20,0.690141,-0.169014,0.211268,0.145804,-0.133307,-0.059933,0.778082,-0.083333,0.367647,0.934211,0.221035,0.188669,0.570049,1.097125,0.380282,-0.458863,-0.009365,0.522059,1.0,3.733333,0.233785,0.25581395331260537,-0.13398692824804465,0.3676470587965236,0.28366526997506164,0.7577316634616624,-0.7678929765166687,2.416053511479607,4.251505016324504,3.080936454561199,1.2923076921865784,-0.45694663532942303,0.7403147696920822,18.729096988212884,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:30:00,1527.64,1528.54,1527.04,1528.51,19,0.98,-0.38,0.58,0.5684,-0.1596,0.156959,1.869159,0.916667,0.98,0.0,0.91543,0.581647,3.506942,3.080429,0.96,0.460052,0.081186,1.0,5.866667,0.724138,0.883779,0.28092399387581024,0.01499999984548639,0.9799999999346849,0.521679454355163,0.8370588981283832,0.5773195875768876,2.579896906983723,4.771907216064433,3.1211340203370934,0.4510309277943729,-0.30300507584690684,0.7723369264477893,17.13917525618617,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,0
2020-01-02 16:35:00,1528.61,1530.53,1528.41,1529.31,18,0.424528,0.481132,0.330189,0.140174,0.322268,0.371584,2.285714,1.583333,0.65043,0.0,1.610003,0.065073,2.403555,0.312754,-0.150943,1.684401,-1.159613,0.60745,0.909091,2.028571,0.465651,0.36162624804474963,0.3243243241015754,0.6504297994082903,0.666025619379833,0.8973961721450499,1.4135429261196837,2.860943167835213,5.273276904027827,3.0979443770049793,-0.25392986696759284,-0.08682139688391366,0.8492844362041665,15.235792018057882,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,2
2020-01-02 16:40:00,1529.31,1529.32,1528.1,1528.1,18,0.0,0.008197,0.991803,-0.991803,6.7e-05,0.254387,0.958743,0.083333,0.303725,-0.575472,-0.564825,-0.076489,-2.099342,3.498267,-1.0,-1.054138,-0.92346,0.34957,1.5125,0.008264,-1.158018,0.22784019962309088,0.0718749998927426,0.30372492835804304,0.644718242567006,0.7194157986652416,0.4094586185080379,0.33976353450670344,4.277535780585665,1.9775980085396474,2.1169881765425145,0.005572172059766789,0.7619841232327886,15.68139390031451,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:45:00,1528.03,1528.31,1527.74,1527.93,19,0.333333,0.157895,0.175439,-0.116959,0.130194,0.016814,0.410811,-0.916667,0.255014,0.0,-0.127222,0.3259,-0.3173,1.704142,-0.333333,-1.964602,-0.619469,0.163324,0.140496,4.7,-0.229546,0.18997361464829898,0.04464285704559412,0.25501432664028545,0.4030563514688729,0.6773119986435776,0.3982300884603926,-0.09734513273466426,4.123893804945054,0.7876106193994521,2.300884955548622,-0.18310293902760477,0.7033097178679897,16.81415929054821,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:50:00,1527.95,1528.73,1527.63,1527.64,20,0.009091,0.7,0.281818,-0.279256,0.502727,-0.270968,0.813309,-1.583333,0.17192,0.0,-0.456332,-0.219928,-0.507996,0.214571,-0.981818,-1.563275,0.095533,0.315186,1.705882,2.548387,-0.267055,0.13686382381133821,0.022857142767523375,0.17191977076875153,0.24355300858902665,0.6151297096357731,0.00868486352281146,-0.7034739453483208,3.543424317310433,0.5210918113692801,2.509925558094684,-0.3869715522448337,0.7027209732143764,17.36972704563872,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
2020-01-02 16:55:00,1527.63,1527.67,1525.59,1526.25,20,0.317308,-0.298077,0.663462,-0.45294,-0.100314,-0.516947,1.660679,-2.083333,0.133603,0.0,-1.335172,0.057136,-1.796485,1.38096,-0.365385,-1.296296,1.602694,0.421053,4.793103,0.507246,-0.655823,0.01909307867222443,-0.14556962029804738,0.13360323886370734,0.18684577875758146,0.3692885610898451,-1.7755331087269948,-1.2727272726272343,1.3355780021398158,-0.6206509539355163,3.3625140289166016,-0.20316613190915989,0.8408710561168187,15.712682378115062,-0.8660254037844384,-0.587785252292473,2.437376,3.579482,0.627251,73.4165,0.307955,0.428288,0.63024,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,0
2020-01-02 17:00:00,1526.31,1527.59,1525.83,1527.15,21,0.75,-0.022727,0.477273,0.357955,-0.01188,-0.284773,1.416499,-0.083333,0.418231,0.846154,0.98,0.278624,1.274682,2.95575,0.5,-0.906818,-0.190909,0.47185,0.647482,1.095238,0.570233,-0.03733333341969414,-0.14285714290215068,0.4182305629915126,0.24125119087465716,0.5031204136740292,-1.718181818045082,-0.3897727272417419,1.9170454543930866,1.240909090810558,2.688636363422484,0.03349798978794438,0.7804034229779975,16.7045454532172,-0.9659258262890683,-0.587785252292473,1.834531,3.016048,0.647904,61.6586,0.221611,0.302007,0.49748,2.688883,7.02802,0.275018,72.9828,0.082326,0.718557,1.900148,1
